label,review
1,服务细节比一年半前有提高，也像济南舜和那样赠送了小毛绒玩具。并且晚上赠送了一份水果。早餐内容还是略显不足，比附近的新悦还要差一些。价格比新悦贵100元，还算物有所值吧。
1,酒店在鹅岭公园附近，重庆市园林局旁，酒店说是商务酒店，可装修却是度假酒店的风格。很多房间外面都有小阳台。房间很宽敞，就是淋浴房渗水太厉害，花洒龙头也在漏水；每天早上睡懒觉，会有人敲门问你有没有衣服洗；早餐很简单，没什么好吃的东西，橙汁是用水兑的，不过是在四楼咖啡厅，有露天用餐区，从四楼咖啡厅凭房卡还可以直接去鹅岭公园，不过有点多此一举，公园本来就是免费的。酒店门口有去市区的中巴，打的去两路口、上清寺等市中心区域，也只是五块钱的起步价，交通应该说还是方便的。离酒店不远、鹅岭公园门口有一家周火锅，价廉物美，非常不错。从机场去酒店的朋友，可以从机场坐机场班车到上清寺下，然后打车去酒店，起步价就可以到。补充点评2007年7月16日：补充一下，携程价格信息里说酒店送20元的电话费，不是每天送20元，是入住一次送20元。我们入住四天，也只有20块。
0,一贯的严重迟到，而且订的南瓜羹没有见到，只能事后补送
1,"吃的挺好的,以后还会点别的"
0,送餐时间太长快一小时了
0,没给烧饼啊！落下菜了！
0,太慢了！差三分钟就半价了，刚送到
1,大雾霾，外卖小哥记得带口罩哦！给爸妈带回天津尝尝稻香村的的小肚～～～
0,"花了两个半小时送来……卷饼都凉了，真是无语,没见过更差的外卖"
1,"地理位置佳.只是,所订的附楼与白鹭洲大酒店主楼是两码事.原来好像叫矿业大厦.现在与白鹭洲酒店合营吧.房间比较大,只是装修等相对比较旧了.刚开房间门有一点点霉味.好在只是在那里睡了5,6个小时而已.唯一的优点:靠近沅当湖,早晨起来空气清新."
1,"很好,速度快"
1,准时，好吃，超级好。
1,早餐很不错，离市中心比较近，购物方便，但是5号楼的房间相当于3星标准。不过相对于房价也值了补充点评2008年8月11日：另外，房间提供的拖鞋太小了，根本穿不下，难道是给女士设计的？我是42码的脚啊。宾馆反馈2008年8月14日：尊敬的宾客：您好！感谢您入住金陵溧阳宾馆！并及时把您的感受和意见告知我们！对于你提出的拖鞋太小的问题。等您下次入住金陵溧阳宾馆时只需向我们的服务员提出。我们将根据您的意见记录特别需求，提供您满意的服务！，发扬金陵溧阳宾馆“以客为尊”的服务理念，让每一位宾客都能对金陵溧阳宾馆留下美好而深刻的印象。再次向您表示感谢！期待您的再次光临！祝您工作顺利！身体健康！金陵溧阳宾馆客务关系主任
1,住在9楼，还能看到江景。不错。位置倒还一般。到机场30分钟，也不堵车，不过这个路程，在重庆却是不算近的了。就是结帐外卡不能用，与网上说的有点不符，也没什么明确的理由。
1,批萨口感好，扎实的料。鸡翅原味最好，奥尔良第二，蒜香炸的老。很好的一次经历，外卖小哥很给力，好评一万
1,豆浆撒的有点儿严重……
0,准时送餐，不要太早，也不要太晚
0,入住时说是四星级酒店，一进驻，，，，失望。。。。
0,说是米饭牛肉套餐居然没米饭只有菜。。我也是醉了。。。这文字功夫下得可真是足啊。。。欺骗消费者
1,味道好，送餐快！
0,给差是因为第二次订餐时拒绝出餐
1,房间还不错，够大也够舒适（住的是豪华间），服务需要进一步改进，离店居然没人给叫出租车，就没见者门童
1,"包装好有喜感~满满的都是肉~除了有点干,其他都OK~"
0,送餐时间上太差劲
0,亲为什么餐是冷的胃疼
1,神速度！太赞了啊！！
0,粥还行，拌饭的米粘糊糊的
1,没有及第好吃，话说也太慢了，等了快俩小时。
0,快递小哥很好，菜做的不好吃
0,牛肉都碎了，比较咸。
0,"超级不好吃,超级慢,打电话取消还不给我取消,一个多小时才到"
0,菜品很一般哦，只能凑合
0,有点太甜了。量大
1,由于公事出差上海，经朋友介绍推荐了清水湾大酒店，抱着试一试的心态，预定了该酒店，一进酒店就感受到酒店服务人员的热情，房间的感觉蛮新的，也很安静，下次出差还会继续选择该酒店。
1,口味还不错，猪肉的稍稍有些甜了，快递速度超快
0,"菜单没写清楚，少来一份米饭，点了近100块钱的东西打电话要,就是不送。真行。,30块钱就送,100块钱就不能多送1次？？？,让我理解你们，我饿着光喝汤不吃米饭,我能吃饱啊？,谁能理解我？？？"
1,送餐相当的快，方便乐很多
0,因为客户就在旁边一栋楼，所以就近住了，不过这个地方好象也就只要这么一个大点的宾馆吧，同事说好象是日本人开的
1,一个小时送到的，很好吃，但是点了平菇怎么没给
0,要备注有什么用啊送餐员都不看，每次备注的都不看
1,有停车场，房间干净、安静，各方面还算不错只是价格在肇庆来说还是偏高了些。上次我们在肇庆皇潮搞个活动，房间设施各方面比星湖大酒店最起码高一个级别只需260元。
0,这是我在携程遇到过的最差的酒店，问题多多1.这大冷天的。房间塑钢窗密封性极差，四处漏风，第二天换了个房间，也漏，不过比上一间漏的小点，联系服务员，服务员跟我说你自己拿透明胶条把缝粘粘就行2.暖气不热。服务员告知本酒店采用地暖方式，我一点没体会到地暖的优越性，在房间呆着需要靠羽绒服保暖，晚上睡觉需要盖2床被子3.浴室里淋浴的水时冷时热。水及不稳定，又时候冰你一下，有时候烫你一下4.房间里的空调禁止使用。从一进屋我就开始找空调遥控器，没找到，遂联系服务员，被告知由于我店采用地暖，空调暖风可以不用，遥控器由酒店统一保管。几经交涉终于把遥控器要到手了。。想要点暖风真不容易啊5.饭菜质量差。18一位的自助午餐，要了一份猪蹄，刚吃几口发现猪蹄上还有好多没拔干净的毛。。。。。宾馆反馈2008年6月10日：1、关于用水：经过我们认真的检查，我们最终确定造成洗浴水温波动的主要原因是冷水的压力变动。邯郸市自来水管网中的水压在用水峰谷压力不稳定，酒店专用自来水入户表井口径是50的，用水量不够使用。我们采取了以下措施：1、向邯郸市自来水公司申请扩容，安装直径100的入户表井，保证用水量，目前已完成。在管网中增加自动管道加压泵，保证恒定的管网压力，目前已完成。3、增加管网末端稳压水箱，体积3.3立方。经过以上措施彻底保证管网压力稳定。2、关于窗体密封：关于部分双层隔音窗密封问题，我酒店积极和施工单位进行协调，采取方法加以改善：更换部分窗扇的密封条。修复损坏失效的五金件。对窗体和楼体的接触部分，从内部进行密封胶密封，从外部进行玻璃胶密封。以上措施，业已落实到位，效果明显。3、关于地采暖：对于燕赵之星开业以来的第一个冬季，我们在取暖工作上的确出现了一些问题。首先是，我们对采暖系统的操作上经验不足，设备运能不能完全发挥，对此，我们积极联系厂家和专业维修人员进行设备调试。另外我们对具体操作的员工进行了调整和培训，制定完善了操作规程，明确了岗位责任。同时，我们对原煤供货商进行了调整，采购热能更高，更加洁净的白煤用于取暖。对于我们前一个采暖季节出现的问题，再次对各位信任我们的朋友，致以真诚的歉意，希望大家能再次信任我们。4、我们将继续努力：以上都是在燕赵之星商务酒店开业过程中，我们所面临的困难。随着燕赵之星步入第二个经营年，各项设施设备的完善，人员配备和培训的加强，我们正在全面的解决这些问题。感谢始终关注我们的各位朋友，您的批评指正是我们前进的动力。我们乐于通过自己的努力，为各位朋友在邯郸市营建一个温馨的家。
0,"没见过这么差的四星酒店!建议大家以后千万别住,离银滩很远很远!环境也很一般,服务就差得没法提了!"
1,好好好！赞赞赞！态度好速度快！
0,淋浴头竟然自己掉了下来，后来修理好了。马桶一直堵。请求修理两次，态度很好，无奈技术不佳，最终没有解决，大便硬是憋着！
0,客观的说，味道还可以。如果愿意等2.5小时的话，可以试试
1,服务态度很好不过似乎水平比不上态度，checkin&out永远是大家抱怨的焦点。据说总部规定要客人自己填写资料了，可以理解，不过厕所不放手纸不知是不是也是公司规定？很狼狈，赫赫。有点怀疑是不是每个角落都打扫了？不然怎么会忘了放厕纸？不过干净、卫生一如既往，真的不错，不过希望强化细节。
1,在南山区办事的话住这里还算方便，门口往哪个方向的车都有，就是稍微有点吵啊
1,"酒店很新,房间大设施全,离汽车站很近,不过地点大概属于城外了.下次还是会选择这里"
0,看到不贵，结果超级少，超级不好吃，再也不定了
0,味道还不错，就是太慢了2个多小时，哎～鸡胗里面全是辣椒没有几块鸡胗
0,"点了两份,送了一份,没退款啊~"
1,酒店靠近火车站，交通还算方便。软件方面酒店人员的服务态度不错，任何事情都及时回复。硬件方面优点是房间比较宽敞，设施还可以，洗澡水也非常大，这一点很舒服。唯一的缺点就是卫生间稍微小了点。总体来件性价比不错的一家酒店，以后还会入住。
